rank,SA1_CODE_2021,gentrification_risk_score,gentrification_risk_percentile,risk_category,total_population,median_personal_income,median_household_income,median_rent_weekly,income_percentile,education_percentile,pct_year12,pct_tertiary,edu_income_mismatch,pct_young_professionals,pct_age_20_24,pct_overseas_born,pct_non_english,avg_household_size,rental_stress,income_component,education_component,youth_component,mismatch_component,diversity_component,density_component
900,12702151940,73.57774906450612,98.54634240993467,Very High,12,450,999,228,4.251827178060927,99.72539324351231,100.0,0.0,96.72139181573144,0.0,0.0,66.66666666666666,66.66666666666666,1.3,0,3.278608184268561,100.0,0.0,96.72139181573144,97.67579017319433,99.57682911680675
901,12504171909,73.57350255902996,98.54472543819935,Very High,515,822,2037,370,53.474063773365245,98.01801951284264,90.86294416243655,0.0,45.279069700225755,56.50485436893204,13.592233009708737,78.05825242718447,82.33009708737865,2.8,0,53.00661602548396,98.28568572570971,98.37281427466765,45.279069700225755,99.78070357602691,34.117013788248926
902,50603112444,73.57311397383748,98.543108466464,Very High,505,774,1475,310,45.180615742836814,90.52399283201699,82.44274809160305,0.0,46.13324485610477,39.801980198019805,13.861386138613863,47.524752475247524,42.97029702970297,2.3,0,44.62795066568651,90.76119552179128,91.86407137333812,46.13324485610477,85.61282551812933,72.84998550784645
903,20702115758,73.57167920512596,98.54149149472867,Very High,417,819,1255,399,52.94693098764633,87.72980686268002,80.3921568627451,0.0,35.48158425921471,48.92086330935252,8.393285371702639,61.87050359712231,58.752997601918466,1.8,100,52.47406681368945,87.95565107290416,95.67220148167857,35.48158425921471,95.23528678822112,95.18198004223427
904,12503171411,73.55466391193063,98.53987452299334,Very High,248,667,1328,375,26.743095530690127,75.53842835335502,72.72727272727273,0.0,49.713733962430695,43.145161290322584,11.29032258064516,68.95161290322581,72.17741935483872,2.4,0,26.000980151923553,75.71471411435425,93.37401990537879,49.713733962430695,98.65597873489222,65.88547058092831
905,21204131718,73.54579447585945,98.538257551258,Very High,422,517,1323,367,9.959737403790182,78.65202097298733,74.52830188679245,0.0,69.79579494674401,31.990521327014214,12.085308056872037,68.48341232227489,75.59241706161137,3.0,0,9.045168667810177,78.84096361455418,81.51227664651739,69.79579494674401,98.93674461103957,20.193780795826257
906,30302105822,73.54336271333646,98.53664057952267,Very High,351,843,1458,375,56.77187762757907,91.08979889825446,82.91139240506328,0.0,34.99098584041022,54.131054131054135,11.396011396011396,47.008547008547005,41.31054131054131,1.7,0,56.33831577227804,91.32930161268825,97.6777058094771,34.99098584041022,84.802093284047,96.97486646515671
907,30306107915,73.54248083114223,98.53502360778734,Very High,643,579,1525,378,15.760623504301144,82.24016061591558,76.72583826429981,0.0,67.5380288136318,35.14774494556765,8.553654743390357,62.83048211508554,60.80870917573873,3.0,0,14.905660377358487,82.44368919099028,83.73230009395606,67.5380288136318,95.85164264650912,20.193780795826257
908,30501111114,73.52723413557106,98.533406636052,Very High,269,795,1660,380,49.09772977168359,88.63576027079047,81.04265402843602,0.0,40.279973161433794,49.814126394052046,7.434944237918216,39.03345724907063,30.483271375464682,1.8,0,48.58531405701216,88.86528721844596,95.83018067831279,40.279973161433794,76.23707272500727,95.18198004223427
909,80101100216,73.52072111194232,98.53178966431668,Very High,1468,947,1594,460,71.5421059439881,99.04095042145086,93.69009584664538,0.0,28.052462875014996,59.40054495912806,24.182561307901906,65.12261580381471,63.62397820163488,1.9,0,71.26031201502899,99.31277489004398,99.41048815571762,28.052462875014996,96.96972214146281,92.55848619104799
910,20901119910,73.51696334212065,98.53017269258133,Very High,460,645,1352,340,23.935224112282516,81.00484502555253,75.97597597597597,0.0,58.039094866015034,38.91304347826087,7.391304347826087,31.30434782608696,35.21739130434783,2.4,0,23.164257126521274,81.20335199253631,87.92456909095445,58.03909486601504,74.53088009303484,65.88547058092831
911,21003153534,73.51542343937642,98.528555720846,Very High,276,712,1656,348,33.74862557402496,85.10403530895334,78.60696517412936,0.0,52.2407118178621,41.30434782608695,12.318840579710146,53.985507246376805,58.69565217391305,2.6,0,33.07849383321081,85.3192056510729,92.34964953562432,52.24071181786209,93.1586161066578,50.30019460891887
912,80101100213,73.51238178523826,98.52693874911067,Very High,19,939,1593,420,70.58890110600868,99.72539324351231,100.0,0.0,29.70268724985705,42.10526315789473,31.57894736842105,63.1578947368421,36.84210526315789,1.5,0,70.29731275014295,100.0,97.24367875346101,29.70268724985705,89.209619138597,98.84559645563328
913,30403109717,73.50729326501917,98.52532177737532,Very High,495,856,1547,365,58.904663346484696,96.24510519678768,88.00959232613909,0.0,38.01254802334559,42.82828282828282,17.17171717171717,39.7979797979798,31.91919191919192,1.9,0,58.49301641754471,96.5055644408903,94.91722721565824,38.01254802334559,77.4191136769531,92.55848619104799
914,11902157404,73.50512033151007,98.52370480564,Very High,632,602,1198,355,18.30088610051096,84.2511780712816,78.04878048780488,0.0,66.99085668354563,35.44303797468354,6.012658227848101,63.13291139240506,74.20886075949366,3.0,0,17.472024830515394,84.46288151406102,82.1890927836766,66.99085668354563,98.22236989658181,20.193780795826257
915,11904138025,73.45704372902397,98.52208783390466,Very High,328,655,1174,400,25.105103162796716,77.19021703059667,73.64016736401673,0.0,53.02706039204837,34.756097560975604,5.182926829268292,48.47560975609756,46.34146341463415,1.8,100,24.346156987666422,77.37321737971479,80.16529612784676,53.02706039204836,87.32067948664701,95.18198004223427
916,11902157420,73.45552444182044,98.52047086216933,Very High,288,585,1292,355,16.396093396287434,81.19814827105594,76.06382978723404,0.0,65.84978113630802,37.84722222222222,6.25,58.68055555555556,70.13888888888889,3.0,0,15.547659887282528,81.39744102359056,85.92322211043579,65.84978113630802,96.9830128338248,20.193780795826257
917,11701163539,73.44304896609347,98.518853890434,Very High,611,914,1854,605,67.31291637022186,98.0802415875755,91.01338432122371,0.0,31.36049431407703,59.08346972176759,26.841243862520457,78.72340425531915,72.3404255319149,2.2,100,66.98766642162869,98.34816073570572,99.49862391805038,31.36049431407703,99.42434688707064,78.9756117759099
918,11703164505,73.44181403742685,98.51723691869866,Very High,219,859,1562,435,59.338011771554235,90.41033384217162,82.35294117647058,0.0,31.716256893469023,60.273972602739725,15.068493150684931,63.926940639269404,54.794520547945204,1.8,0,58.93081761006289,90.64707450353191,98.99142754990898,31.716256893469026,94.78008057482245,95.18198004223427
919,30501111106,73.42762643727966,98.51561994696333,Very High,471,894,1458,355,64.53334195718259,96.70305966682153,88.68894601542416,0.0,32.785849353797644,54.989384288747345,17.197452229299362,49.89384288747346,40.12738853503185,1.9,0,64.17953116066323,96.96538051446088,98.42436538093776,32.785849353797644,85.45832121942102,92.55848619104799
920,12503148149,73.4252278979368,98.51400297522798,Very High,584,818,2392,470,52.75208589353858,99.36284595473552,96.25984251968504,0.0,47.35875930604644,58.73287671232876,29.28082191780822,88.35616438356165,86.3013698630137,3.0,0,52.277219635710196,99.63597894175663,99.55682677996826,47.35875930604644,99.95680524982349,20.193780795826257
921,11902157321,73.4198879516479,98.51238600349265,Very High,513,503,1027,340,8.971767673501068,76.46180394239066,73.22033898305085,0.0,68.59479597036463,38.79142300194932,5.458089668615984,62.96296296296296,71.73489278752436,3.1,100,8.047047292330312,76.64184326269493,86.60253265596289,68.59479597036463,97.8618598662624,14.786137219990888
922,12602172326,73.41416473323198,98.51076903175733,Very High,414,697,1713,490,31.213213893021152,90.58289639609744,82.5072886297376,0.0,60.30330839158253,32.125603864734295,6.280193236714976,64.4927536231884,66.66666666666666,2.6,0,30.517030139671647,90.82033853125418,75.67369812669934,60.30330839158253,97.36512023923247,50.30019460891887
923,20604150415,73.40978929631667,98.50915206002199,Very High,377,954,1380,315,72.4273979690835,98.32581137585453,91.56626506024097,0.0,26.44002812988994,66.04774535809018,20.954907161803714,66.84350132625994,52.254641909814325,1.4,0,72.15470064526667,98.59472877515661,99.78963822763973,26.440028129889935,94.88474477717325,99.30686099954453
924,30501111032,73.40829796576787,98.50753508828666,Very High,502,926,1536,440,68.94848328051225,97.74341275635496,90.33018867924528,0.0,29.369923475517098,55.97609561752988,17.131474103585656,57.37051792828686,44.02390438247012,1.6,0,68.64003920607693,98.00996268159403,98.57236694410034,29.369923475517094,89.74955351580346,98.09283259492359
925,21303134735,73.39886297421683,98.50591811655133,Very High,696,703,1519,330,32.20926848198694,82.36294551005508,76.8,0.0,51.04365376286796,45.689655172413794,8.908045977011495,59.33908045977011,62.93103448275862,2.6,0,31.523319447847754,82.56697321071572,94.23708520067518,51.043653762867955,95.59247414545001,50.30019460891887
926,11902157311,73.37901734570247,98.50430114481598,Very High,659,634,1337,400,22.38939913330315,81.66439901772084,76.35933806146572,0.0,60.26303870349271,45.371775417298934,5.159332321699544,63.7329286798179,72.53414264036418,3.0,0,21.602548395001225,81.86558709849393,92.71715903516284,60.26303870349271,98.08447896332599,20.193780795826257
927,12003167826,73.3700409985241,98.50268417308065,Very High,370,665,1928,500,26.488422482375007,83.80981615450985,77.77777777777779,0.0,58.276035171163905,37.567567567567565,11.351351351351353,62.70270270270271,72.43243243243244,2.8,0,25.743690271992158,84.01972544315606,88.66707131513526,58.27603517116391,97.92000664534618,34.117013788248926
928,11802156406,73.3568103646439,98.50106720134532,Very High,477,690,2031,500,30.124991915141326,84.34907413552799,78.13267813267814,0.0,55.14354913102961,35.42976939203354,7.966457023060797,36.477987421383645,31.656184486373167,2.2,0,29.41762639875848,84.56117552978809,83.70652454082101,55.143549131029616,75.48199526519083,78.9756117759099
929,21205156818,73.3415522396436,98.49945022960999,Very High,360,653,1478,394,24.68630748334519,80.64644587509126,75.76791808873719,0.0,56.92043786095788,36.94444444444444,20.27777777777778,68.88888888888889,71.94444444444444,2.8,0,23.923058074001467,80.84349593495935,92.07027579841855,56.92043786095788,98.63604269634921,34.117013788248926
930,50603112408,73.33645808042611,98.49783325787466,Very High,347,748,1229,310,40.302212017333936,81.79796907148071,76.45051194539249,0.0,42.30028004317343,46.68587896253602,10.662824207492795,57.06051873198847,45.24495677233429,2.1,0,39.699420076778566,81.999700119952,95.19161213612819,42.30028004317343,90.0685301324916,84.26649000041407
931,11901157204,73.32819240006381,98.49621628613932,Very High,165,711,1104,330,33.579652027682556,81.396429282538,76.19047619047619,0.0,48.688744015584966,39.39393939393939,9.090909090909092,50.303030303030305,66.06060606060606,2.3,0,32.907784039859514,81.59652805544448,89.383797986181,48.688744015584966,94.16704738962495,72.84998550784645
932,11703164517,73.31490107791923,98.49459931440398,Very High,492,839,2047,620,56.1897678028588,98.78542510121457,92.8388746803069,0.0,43.305986230844596,66.66666666666666,17.682926829268293,79.26829268292683,73.78048780487805,2.8,100,55.75022461814913,99.05621084899373,99.74141299919349,43.305986230844596,99.52319641151306,34.117013788248926
933,12501158319,73.31419704755017,98.49298234266864,Very High,583,709,1886,480,33.22068430243839,87.16897856242119,80.0,0.0,54.84741515466018,50.08576329331046,24.013722126929675,80.44596912521442,85.5917667238422,3.1,0,32.54512782814669,87.39254298280687,98.16827278849912,54.84741515466018,99.88038376874195,14.786137219990888
934,12503148157,73.31141999523642,98.49136537093331,Very High,706,905,1925,410,66.181036155488,98.50998871706378,92.00743494423791,0.0,32.93549896058893,59.34844192634561,21.246458923512748,70.53824362606233,70.82152974504248,2.3,0,65.84415584415584,98.77965480474477,99.25583483690727,32.93549896058893,98.68089878307099,72.84998550784645
935,11904138131,73.30968409844235,98.48974839919798,Very High,446,769,1837,420,44.2023478429597,87.99860622552599,80.58823529411765,0.0,44.58591230664477,45.51569506726457,12.780269058295964,68.83408071748879,71.30044843049326,2.5,0,43.639630809442124,88.2255431160869,95.1284204574745,44.58591230664477,98.54965319599617,58.33712889735414
936,21003153615,73.30747954734605,98.48813142746265,Very High,575,798,1838,366,49.53754608369446,89.2297736775735,81.48936170212767,0.0,40.43206571818712,51.13043478260869,13.91304347826087,68.8695652173913,68.69565217391305,2.4,0,49.02964959568733,89.46171531387445,97.2902410429953,40.43206571818712,98.2589193005773,65.88547058092831
937,12703173124,73.29801540301642,98.48651445572732,Very High,432,656,1081,290,25.262757906991784,71.78851131612133,70.62937062937063,0.0,47.44412183668558,43.05555555555556,6.25,60.64814814814815,64.35185185185185,2.1,0,24.505431675242992,71.94955351192857,91.42006668385038,47.44412183668558,96.18474062383187,84.26649000041407
938,12003167621,73.2700637563596,98.48489748399199,Very High,326,752,2147,450,41.02499838302827,92.23302581801288,83.87096774193549,0.0,52.04754253652618,42.02453987730061,10.429447852760736,63.80368098159509,66.25766871165644,2.8,0,40.42963325982194,92.47717579634812,92.2082997281095,52.04754253652618,97.18071188270963,34.117013788248926
939,11902165908,73.26691839126954,98.48328051225664,Very High,306,658,1176,370,25.545727960675247,82.61432269197584,76.95652173913044,0.0,58.028062931488364,32.6797385620915,8.169934640522875,72.22222222222221,78.75816993464052,2.5,100,24.791309319611205,82.81937225109957,79.03449766772819,58.028062931488364,99.41853220916227,58.33712889735414
940,21303135114,73.26664219978895,98.48166354052131,Very High,3,350,449,150,2.530560765797814,99.72539324351231,100.0,0.0,98.46034468675978,0.0,0.0,0.0,100.0,1.5,100,1.539655313240219,100.0,0.0,98.46034468675978,89.209619138597,98.84559645563328
941,12102157722,73.26412921212169,98.48004656878598,Very High,213,845,1429,390,57.10416531919022,91.70870113493065,83.42857142857143,0.0,35.27670190602188,47.417840375586856,10.328638497652582,56.33802816901409,58.21596244131455,2.0,0,56.67401780609328,91.95071971211516,95.45768236203844,35.27670190602188,93.70519583004527,88.8973541468262
942,12501158324,73.26382115257219,98.47842959705065,Very High,33,662,1375,435,26.08660500614449,87.16897856242119,80.0,0.0,62.05479896581757,39.39393939393939,0.0,72.72727272727273,66.66666666666666,2.9,100,25.3377440169893,87.39254298280687,83.68158045714192,62.05479896581757,98.45661834946215,26.697031178833175
943,11902157304,73.2584395549721,98.47681262531532,Very High,463,419,1016,350,3.1644136860487677,75.2082365434393,72.51908396946564,0.0,73.2031588246838,37.580993520518355,4.967602591792657,54.64362850971922,72.57019438444925,3.4,100,2.18002123662501,75.3831800613088,84.65273678171434,73.2031588246838,96.6640362171367,5.00269139994203
944,20702142521,73.24073008221883,98.47519565357997,Very High,397,591,1375,420,17.02347842959705,81.80128758213314,76.45161290322581,0.0,65.82154065597481,29.219143576826195,4.785894206549118,63.72795969773299,65.23929471032746,2.3,100,16.18149146451033,82.00303212048514,63.666447713043276,65.82154065597481,97.01125555509407,72.84998550784645
945,30306108003,73.20437326944287,98.47357868184464,Very High,226,532,2031,500,11.142552228187052,95.97630583394172,87.64044943820225,0.0,85.99553517643828,24.778761061946902,7.079646017699115,75.22123893805309,76.54867256637168,3.1,0,10.240137221269297,96.23567239770757,48.98186565116531,85.99553517643828,99.46504963242928,14.786137219990888
