rank,SA1_CODE_2021,gentrification_risk_score,gentrification_risk_percentile,risk_category,total_population,median_personal_income,median_household_income,median_rent_weekly,income_percentile,education_percentile,pct_year12,pct_tertiary,edu_income_mismatch,pct_young_professionals,pct_age_20_24,pct_overseas_born,pct_non_english,avg_household_size,rental_stress,income_component,education_component,youth_component,mismatch_component,diversity_component,density_component,state_code,state,state_name
414,12003168030,79.08344554838574,99.33219067330704,Very High,507,717,1768,480,34.62906668391437,94.57423508329462,86.10478359908885,0.0,60.85992046863358,36.09467455621302,20.710059171597635,70.21696252465483,66.27218934911244,2.5,0,33.967981703830766,94.82790217246436,91.6545410704338,60.859920468633575,98.10939901150476,58.33712889735414,1,NSW,New South Wales
415,11904137906,79.057157012441,99.3305737015717,Very High,509,670,1408,410,27.17240152642132,91.29969469701996,83.08457711442786,0.0,65.1053532683145,36.73870333988212,10.805500982318271,67.97642436149313,72.4950884086444,2.5,0,26.434697378093603,91.5400506464081,87.3857768834862,65.1053532683145,98.59118660962744,58.33712889735414,1,NSW,New South Wales
416,12501158313,79.03626218758433,99.32895672983636,Very High,788,635,1577,400,22.51228898518854,93.83752571845756,85.30973451327434,0.0,72.3614970821277,42.25888324873097,15.736040609137056,76.6497461928934,85.40609137055839,3.2,0,21.72670097198399,94.08819805411169,94.2254446282916,72.3614970821277,99.81060763384144,10.590865802658271,1,NSW,New South Wales
417,11901157143,79.01402625698417,99.32733975810105,Very High,294,694,1410,440,30.754802406053944,94.38010221012809,85.8974358974359,0.0,64.57907178548166,45.23809523809524,3.4013605442176877,50.68027210884354,57.48299319727891,2.6,100,30.05390835579515,94.63298014127682,91.99710648629323,64.57907178548166,91.87108028408856,50.30019460891887,1,NSW,New South Wales
418,12003168035,79.00622012555183,99.32572278636567,Very High,731,730,2067,500,37.012483021796776,98.09185637485896,91.04,0.0,61.98393447489092,43.77564979480164,24.897400820793436,75.78659370725033,77.29138166894664,2.8,0,36.37588826268071,98.35982273757163,96.77472998029418,61.98393447489092,99.52485774805832,34.117013788248926,1,NSW,New South Wales
419,12503148154,79.00142018353128,99.32410581463036,Very High,901,761,2066,480,42.62014099993532,99.06915776199642,93.8076416337286,0.0,57.2999305137865,55.826859045505,32.18645948945616,80.2441731409545,77.2475027746948,2.7,0,42.041166380789015,99.34109689457551,99.4570504452519,57.2999305137865,99.69597541221913,42.11419816984802,1,NSW,New South Wales
420,11901157215,78.98840352290362,99.32248884289504,Very High,436,552,1222,380,12.934965396804865,89.08541846419327,81.37931034482759,0.0,77.26580539065922,33.715596330275226,5.275229357798166,62.61467889908256,72.70642201834863,2.7,100,12.050967900024505,89.31677329068373,78.16644355569599,77.26580539065922,97.94824936661544,42.11419816984802,1,NSW,New South Wales
421,20604150512,78.98659491489619,99.32087187115968,Very High,808,840,1603,401,56.3247849427592,99.18032786885246,94.43671766342142,0.0,43.56608981825875,69.80198019801979,21.16336633663366,81.43564356435643,72.77227722772277,2.0,0,55.88662909417626,99.45271891243502,99.88941456235608,43.56608981825875,99.58466586368732,88.8973541468262,2,VIC,Victoria
422,12501158301,78.91210831588289,99.31925489942437,Very High,550,684,1895,430,29.124894896837205,96.55704519811508,88.44339622641509,0.0,68.41151936676934,51.27272727272727,16.0,81.81818181818183,87.63636363636364,3.2,0,28.407253124234256,96.8187724910036,97.571277719113,68.41151936676934,99.93354653818996,10.590865802658271,1,NSW,New South Wales
423,12501158605,78.91175811437876,99.31763792768903,Very High,658,738,1638,420,38.46290666839144,97.05482179597796,89.18367346938776,0.0,59.47735718258641,43.920972644376896,12.1580547112462,69.75683890577507,79.7872340425532,2.6,0,37.8412153883852,97.3185725709716,94.1406347437827,59.47735718258641,99.31719067990198,50.30019460891887,1,NSW,New South Wales
424,11902157306,78.90291494037557,99.31602095595368,Very High,535,483,1104,350,6.947319060862816,85.39274573571382,78.81619937694704,0.0,79.60729275226117,43.73831775700935,2.0560747663551404,65.42056074766354,82.42990654205607,3.3,100,6.001796945193171,85.60908969745435,90.15955898860057,79.60729275226117,99.20920380446069,7.381888948697775,1,NSW,New South Wales
425,11903166405,78.89920389406336,99.31440398421836,Very High,180,793,1312,480,48.69510380958541,96.43426030397558,88.23529411764706,0.0,48.51693746253847,56.66666666666666,10.555555555555555,81.11111111111111,82.22222222222221,2.2,100,48.17855100873969,96.69548847127815,98.13002519352452,48.51693746253847,99.83885035511068,78.9756117759099,1,NSW,New South Wales
426,30403109603,78.89211833074646,99.312787012483,Very High,566,713,1720,460,33.90708880408771,98.69416605827304,92.51559251559252,0.0,65.72599552027592,26.325088339222614,19.08127208480565,42.226148409894,32.332155477031804,2.0,0,33.23858531405701,98.96458083433292,77.09717383531918,65.72599552027592,78.79303899987539,88.8973541468262,3,QLD,Queensland
427,11903166421,78.8524540544205,99.31117004074768,Very High,609,715,1989,455,34.24503589677252,97.88279020375656,90.60665362035223,0.0,64.56990180322546,43.34975369458128,19.21182266009852,77.66830870279146,77.33990147783251,2.9,0,33.58000490075961,98.14990670398508,95.59736923064132,64.56990180322546,99.61456992150184,26.69703117883317,1,NSW,New South Wales
428,12003168028,78.82998409721522,99.30955306901237,Very High,566,783,2326,480,46.85337300303991,98.81529169708637,92.97520661157024,0.0,52.76830291325437,53.18021201413428,27.385159010600702,76.67844522968198,74.02826855123675,2.5,0,46.31789594053745,99.0861988537918,98.89830297084036,52.76830291325436,99.39859617061929,58.33712889735414,1,NSW,New South Wales
429,30403109711,78.82887458872223,99.30793609727702,Very High,371,795,1614,377,49.09772977168359,96.627563549479,88.55421686746988,0.0,48.304263445320224,47.7088948787062,24.797843665768195,49.32614555256065,37.735849056603776,1.8,0,48.58531405701216,96.8895775023324,97.75752687725016,48.304263445320224,84.31366033974332,95.18198004223429,3,QLD,Queensland
430,30501111202,78.8261132295719,99.30631912554168,Very High,433,645,1081,340,23.93522411228252,81.25290369682087,76.0932944606414,0.0,58.28816190586576,48.72979214780601,9.930715935334874,45.26558891454965,39.722863741339495,2.0,100,23.164257126521274,81.45241903238704,95.906675868262,58.28816190586576,83.40989325912696,88.8973541468262,3,QLD,Queensland
431,12003167822,78.81896017530768,99.30470215380636,Very High,563,717,1730,470,34.62906668391437,94.90774540386276,86.42857142857143,0.0,61.19478652221215,44.40497335701599,19.538188277087038,69.9822380106572,74.24511545293073,2.7,0,33.967981703830766,95.16276822604291,96.07712710673574,61.19478652221216,98.95668064958258,42.11419816984802,1,NSW,New South Wales
432,12003167814,78.80534911222882,99.30308518207102,Very High,626,626,1827,530,21.311687471703,91.24742815424436,83.04431599229287,0.0,70.9738086714183,40.09584664536741,10.543130990415335,68.53035143769968,74.92012779552716,2.9,0,20.51376296659316,91.48757163801146,90.73659879104343,70.9738086714183,98.8752751588653,26.69703117883317,1,NSW,New South Wales
433,21205156808,78.79849425811531,99.30146821033568,Very High,479,602,1465,392,18.30088610051096,85.27162009690052,78.71794871794872,0.0,68.01544684748008,38.62212943632568,17.32776617954071,73.06889352818372,71.81628392484343,2.7,0,17.472024830515394,85.48747167799547,92.23158087287663,68.01544684748008,99.00652074594012,42.11419816984802,2,VIC,Victoria
434,12003168010,78.79217030183756,99.29985123860034,Very High,216,792,1463,370,48.49379082853631,95.7448397159355,87.34939759036145,0.0,48.02809587591902,53.70370370370371,15.74074074074074,64.35185185185185,61.57407407407407,2.1,0,47.97516948460344,96.00326536052246,98.0518670646634,48.02809587591902,96.42231174980272,84.26649000041407,1,NSW,New South Wales
435,11903166422,78.79175537363743,99.298234266865,Very High,802,753,1530,383,41.21175861845935,96.26999402668083,88.03149606299212,0.0,55.91224193978377,44.2643391521197,17.955112219451372,78.80299251870323,81.92019950124688,2.5,0,40.61831250510495,96.53055444488872,95.7237525879487,55.91224193978377,99.78236491257218,58.33712889735414,1,NSW,New South Wales
436,30303106527,78.78007441991404,99.29661729512968,Very High,472,719,1506,420,34.95003557337818,89.12192208136989,81.41361256544502,0.0,55.06117666467678,47.03389830508475,13.347457627118644,51.059322033898304,43.00847457627119,2.1,0,34.292248631871274,89.35342529654805,95.91000174608588,55.06117666467678,87.01499356232088,84.26649000041407,3,QLD,Queensland
437,12602150048,78.77771936376192,99.29500032339436,Very High,190,831,1437,350,55.011803893667945,99.09570584721575,93.90243902439023,0.0,44.80759607453268,44.73684210526316,17.36842105263158,67.89473684210526,62.63157894736842,1.8,0,54.56015682430777,99.36775289884044,95.77862957204268,44.80759607453268,97.2704240561532,95.18198004223429,1,NSW,New South Wales
438,12101168401,78.77664457723962,99.29338335165902,Very High,498,810,1652,528,51.461742448742,97.37505807393642,89.67136150234741,0.0,46.666493045026535,49.19678714859438,8.634538152610443,77.10843373493977,75.90361445783132,2.0,100,50.97361757739116,97.6401106224177,95.8218659837531,46.666493045026535,99.52153507496782,88.8973541468262,1,NSW,New South Wales
439,21204131704,78.76321296128101,99.29176637992369,Very High,389,615,1481,381,19.88632688700601,83.0913585982611,77.27272727272727,0.0,64.22459089548857,42.15938303341903,10.282776349614396,70.17994858611826,74.03598971722364,2.5,0,19.073756432246995,83.29834732773557,92.24322144526022,64.22459089548857,98.9533579764921,58.33712889735414,2,VIC,Victoria
440,12503148150,78.72730784285334,99.29014940818834,Very High,386,717,1708,430,34.62906668391437,92.08452246631713,83.72093023255815,0.0,58.36008706866024,56.47668393782384,8.290155440414509,76.16580310880829,77.2020725388601,2.6,0,33.967981703830766,92.328068772491,97.8689437843501,58.36008706866024,99.5481164596918,50.30019460891887,1,NSW,New South Wales
441,11904137812,78.68772411776249,99.288532436453,Very High,14,725,1999,348,35.97923808291831,99.72539324351231,100.0,0.0,64.66797353589807,57.14285714285714,0.0,50.0,35.714285714285715,2.8,0,35.33202646410193,100.0,97.07239604553128,64.66797353589807,83.74132989990449,34.117013788248926,1,NSW,New South Wales
442,30303106109,78.66695643302451,99.28691546471768,Very High,457,566,1520,475,14.238244615484122,87.16897856242119,80.0,0.0,74.02490433214936,36.32385120350109,10.065645514223196,60.83150984682714,64.98905908096279,2.8,100,13.367638650657518,87.39254298280687,86.39133941414663,74.02490433214936,96.3982223698966,34.117013788248926,3,QLD,Queensland
443,21205156703,78.66596671512659,99.28529849298236,Very High,471,803,1616,361,49.95957570661665,96.51888232561228,88.38383838383838,0.0,47.32443880244193,54.35244161358811,14.8619957537155,66.2420382165605,59.447983014862,2.1,0,49.45601568243077,96.7804544848727,98.090114659638,47.32443880244193,96.36167296590106,84.26649000041407,2,VIC,Victoria
444,12501158656,78.64473252770075,99.28368152124702,Very High,455,679,1604,435,28.397257615936876,92.77643193734652,84.36724565756823,0.0,65.35065170207339,38.681318681318686,21.31868131868132,78.24175824175825,81.97802197802197,2.8,0,27.67213918157314,93.02279088364654,93.71658532123824,65.35065170207339,99.7773809029364,34.117013788248926,1,NSW,New South Wales
445,12003139611,78.64170294565356,99.28206454951167,Very High,366,778,1656,400,45.92603971282582,98.07526382159686,91.00719424460432,0.0,52.96212867462669,44.53551912568306,7.377049180327869,66.66666666666666,72.1311475409836,2.3,0,45.38103406027934,98.34316273490604,92.91588023513955,52.96212867462668,98.39514889728788,72.84998550784645,1,NSW,New South Wales
446,40303106601,78.63421929150093,99.28044757777634,Very High,488,599,1542,300,17.971023866502815,86.57828366629057,79.60199004975125,0.0,69.66067371140247,43.0327868852459,13.524590163934429,48.5655737704918,40.77868852459016,2.7,0,17.13877317650903,86.7994468879115,93.99762199735594,69.66067371140247,85.22241142999543,42.11419816984802,4,SA,South Australia
447,12501158652,78.6338875238127,99.278830606041,Very High,804,813,1615,500,51.92177090744454,99.23010552863876,94.76117103235748,0.0,48.064325972624914,58.95522388059702,10.820895522388058,77.61194029850746,78.23383084577115,2.3,100,51.43837294780691,99.50269892043184,98.54409698259737,48.064325972624914,99.64945798895212,72.84998550784645,1,NSW,New South Wales
448,12003167802,78.61804114800877,99.27721363430568,Very High,331,820,1795,510,53.114287562253416,98.79372137784564,92.88256227758008,0.0,46.42139782982503,58.00604229607252,15.40785498489426,72.80966767371602,76.43504531722054,2.2,0,52.64314302050151,99.06454085032654,98.7336720185584,46.42139782982503,99.29891597790424,78.9756117759099,1,NSW,New South Wales
449,11902157319,78.57771074704864,99.27559666257034,Very High,611,611,1177,320,19.334131039389437,86.73093515630185,79.70660146699267,0.0,68.43683228334083,41.4075286415712,5.728314238952537,68.24877250409165,82.8150572831424,2.7,0,18.515886629094176,86.95271891243502,89.71222842128896,68.43683228334083,99.42434688707064,42.11419816984802,1,NSW,New South Wales
450,50603112751,78.56274881681567,99.273979690835,Very High,374,822,1317,340,53.474063773365245,96.3380234950554,88.11188811188812,0.0,43.5922444303337,59.35828877005348,16.31016042780749,70.58823529411765,66.57754010695187,1.9,0,53.00661602548396,96.59886045581766,98.95816877167016,43.5922444303337,98.2024338580388,92.558486191048,5,WA,Western Australia
451,12501158653,78.55042410690386,99.27236271909968,Very High,226,634,1416,428,22.38939913330315,94.102176942988,85.6,0.0,72.7513767016268,29.20353982300885,11.061946902654867,69.91150442477876,50.4424778761062,2.5,100,21.602548395001225,94.35392509662802,74.3317064247645,72.7513767016268,95.17714000913736,58.33712889735414,1,NSW,New South Wales
452,11902157412,78.52763678853265,99.27074574736432,Very High,394,595,1145,340,17.496442662182265,82.71304838388531,77.01149425287356,0.0,66.25918373971983,43.4010152284264,7.3604060913705585,63.95939086294417,75.88832487309645,2.6,0,16.659315527240054,82.91849926695988,92.06861285950662,66.25918373971983,98.51974913818168,50.30019460891887,1,NSW,New South Wales
453,30203103909,78.50922349685524,99.269128775629,Very High,17,225,0,0,2.1069141711402883,99.72539324351231,100.0,0.0,98.88834436004248,23.52941176470588,58.82352941176471,0.0,0.0,0.0,0,1.1116556399575266,100.0,95.59321188336148,98.88834436004248,0.0,0.0,3,QLD,Queensland
454,12501158514,78.49855567257121,99.26751180389368,Very High,304,564,1132,325,14.0425910355087,80.93432667418863,75.92592592592592,0.0,67.96257230179889,33.223684210526315,9.539473684210527,70.06578947368422,74.3421052631579,2.3,0,13.16997467940864,81.13254698120753,81.44243321221596,67.96257230179889,98.96166465921836,72.84998550784645,1,NSW,New South Wales
455,11701163403,78.48769869583845,99.26589483215832,Very High,316,684,1362,395,29.124894896837205,93.32066768434326,84.83412322274881,0.0,65.16198584684396,39.87341772151899,6.012658227848101,58.54430379746836,63.60759493670886,2.6,0,28.407253124234256,93.56923897107822,88.2347071980311,65.16198584684396,95.56921543381652,50.30019460891887,1,NSW,New South Wales
456,12501158308,78.48709739360064,99.264277860423,Very High,588,691,1687,420,30.310135178837072,93.32315656733256,84.83516483516483,0.0,63.967065913975816,48.12925170068027,22.61904761904762,81.97278911564626,85.37414965986395,2.9,0,29.60467205750225,93.57173797147806,97.60786237517564,63.967065913975816,99.91194916310172,26.69703117883317,1,NSW,New South Wales
457,50603112407,78.4770011391176,99.26266088868768,Very High,333,542,1158,340,12.011674535929112,79.55797438109776,75.09293680297398,0.0,68.63240977398145,33.933933933933936,15.915915915915916,55.25525525525525,51.051051051051054,2.4,0,11.118189986114512,79.75059976009597,87.0939311044409,68.63240977398145,91.31037920006644,65.88547058092831,5,WA,Western Australia
458,12504171817,78.45908255444112,99.26104391695232,Very High,312,758,1819,380,42.15121919668845,97.5277095639477,89.92537313432835,0.0,56.22595636253379,46.47435897435898,17.628205128205128,75.64102564102564,79.8076923076923,2.6,0,41.56742628440742,97.7933826469412,96.47207509832128,56.22595636253379,99.6295219504091,50.30019460891887,1,NSW,New South Wales
459,40101100141,78.45866328944389,99.259426945217,Very High,374,750,1511,470,40.7201992109178,92.12932236012476,83.76383763837639,0.0,52.25134858251423,38.23529411764706,20.32085561497326,51.06951871657755,45.45454545454545,1.9,100,40.121702197173896,92.37305077968811,93.06471326775812,52.25134858251423,87.92706732566351,92.558486191048,4,SA,South Australia
460,30909154113,78.4514204842538,99.25780997348166,Very High,838,685,1292,480,29.304378759459283,85.07831685139709,78.59237536656892,0.0,56.70480141685055,41.64677804295943,14.439140811455848,51.3126491646778,39.26014319809069,2.0,100,28.58858123009066,85.29338264694121,93.42224513382502,56.70480141685055,85.6543589317606,88.8973541468262,3,QLD,Queensland
461,50302103919,78.44126421242083,99.25619300174633,Very High,404,384,3892,645,2.7391501196559083,96.39609743147275,88.18443804034582,0.0,94.9067824883442,19.8019801980198,29.207920792079207,32.67326732673268,25.247524752475247,3.4,0,1.7503879768030708,96.65717046514727,73.3489095278085,94.9067824883442,68.8781824978195,5.00269139994203,5,WA,Western Australia
462,20703116408,78.43092273690284,99.254576030011,Very High,420,748,1767,396,40.302212017333936,93.53305236609808,85.01529051987767,0.0,54.08306692841934,42.61904761904762,10.952380952380953,57.38095238095238,55.95238095238096,2.2,0,39.699420076778566,93.78248700519792,92.8111150836874,54.08306692841934,93.3413631266354,78.9756117759099,2,VIC,Victoria
463,40205105226,78.42328233939811,99.25295905827566,Very High,460,652,1337,334,24.451038095854084,83.59577221742882,77.61194029850746,0.0,60.11944017622878,53.69565217391305,13.043478260869565,49.78260869565217,46.30434782608695,2.4,0,23.685371232541044,83.80481140876982,97.78247096092926,60.11944017622878,87.76591768077418,65.88547058092831,4,SA,South Australia
464,11903166416,78.38272266434483,99.25134208654032,Very High,526,754,1542,400,41.3969018821551,96.86234817813764,88.88888888888889,0.0,56.31995837620192,47.90874524714829,14.82889733840304,74.33460076045627,78.13688212927757,2.6,0,40.80535816384872,97.12531654005063,96.48704154852872,56.31995837620193,99.5015990364248,50.30019460891887,1,NSW,New South Wales
465,20703116306,78.37524497993564,99.249725114805,Very High,424,750,1358,371,40.7201992109178,92.43213645715804,84.05405405405405,0.0,52.55539363116144,42.9245283018868,12.264150943396226,67.45283018867924,67.9245283018868,2.2,0,40.121702197173896,92.67709582833534,93.54363967439656,52.55539363116144,97.95821738588695,78.9756117759099,2,VIC,Victoria
466,21301132807,78.37238855826993,99.24810814306966,Very High,341,577,846,240,15.531013517883707,74.02352824052565,71.84873949579831,0.0,59.5199647821995,41.05571847507331,7.038123167155426,61.29032258064516,65.10263929618768,1.9,0,14.673691088785429,74.19365587098493,90.01155742543799,59.51996478219949,96.5261452838809,92.558486191048,2,VIC,Victoria
467,11703164515,78.35359938488901,99.24649117133433,Very High,608,735,2399,640,37.88403078714184,97.58080573438642,90.0,0.0,60.59030324813636,65.95394736842105,10.855263157894738,79.60526315789474,73.35526315789474,2.9,0,37.2563914073348,97.84669465547115,99.39385876659824,60.59030324813636,99.5182124018773,26.69703117883317,1,NSW,New South Wales
468,30303106508,78.3465027161716,99.24487419959898,Very High,763,630,1536,428,21.86307483345191,85.58687860888034,78.94736842105263,0.0,64.73319575216553,38.66317169069463,14.285714285714285,55.83224115334207,52.8178243774574,2.5,0,21.070815976476357,85.80401172864188,91.13071531317296,64.73319575216553,92.02890725588736,58.33712889735414,3,QLD,Queensland
469,12003168025,78.33957315178588,99.24325722786364,Very High,260,776,2019,433,45.567071987581656,98.83520276100086,93.04347826086956,0.0,54.08781300842399,45.0,33.46153846153846,86.92307692307692,81.92307692307692,2.6,0,45.01837784856653,99.10619085699052,98.08013702616635,54.08781300842399,99.92856252855422,50.30019460891887,1,NSW,New South Wales
470,11902165918,78.33721836517132,99.24164025612832,Very High,530,549,1357,443,12.611571049738052,81.71168779451781,76.39198218262806,0.0,70.18881751391577,32.64150943396226,9.056603773584904,73.9622641509434,76.79245283018868,2.4,100,11.72425059217512,81.91306810609089,79.82106777307537,70.18881751391577,99.40358018025502,65.88547058092831,1,NSW,New South Wales
471,11303127033,78.3357507071346,99.240023284393,Very High,7,599,2750,94,17.971023866502815,99.72539324351231,100.0,0.0,82.86122682349097,42.85714285714285,0.0,0.0,0.0,2.3,0,17.13877317650903,100.0,88.19729107251246,82.86122682349097,0.0,72.84998550784645,1,NSW,New South Wales
472,11903137331,78.32473926818541,99.23840631265766,Very High,158,718,1071,370,34.79723174438911,84.2138448264419,78.03030303030303,0.0,50.287521804151005,45.56962025316456,10.759493670886076,68.35443037974683,73.41772151898735,1.8,100,34.13787470391244,84.42539650806344,94.67610107342708,50.287521804151005,98.7307388794285,95.18198004223429,1,NSW,New South Wales
473,11902165920,78.32139390447998,99.23678934092231,Very High,525,532,1230,380,11.142552228187052,79.32484900776532,74.94033412887828,0.0,69.276389501375,31.61904761904762,10.857142857142858,74.85714285714286,80.0,2.3,100,10.240137221269295,79.51652672264429,79.60488571452329,69.276389501375,99.6095859118661,72.84998550784645,1,NSW,New South Wales
474,30805153401,78.30444599142504,99.23517236918698,Very High,12,700,612,95,31.664349007179357,99.72539324351231,100.0,0.0,69.02719921587847,50.0,0.0,91.66666666666666,50.0,3.3,0,30.97280078412153,100.0,94.1406347437827,69.02719921587847,98.71578685052124,7.381888948697775,3,QLD,Queensland
475,30501110541,78.27137935112361,99.23355539745164,Very High,472,843,1480,410,56.77187762757907,98.87336563350368,93.15403422982884,0.0,42.80619309084338,51.059322033898304,17.16101694915254,66.10169491525424,52.96610169491526,1.8,0,56.33831577227804,99.14450886312142,97.64610997015023,42.80619309084338,94.87809943099224,95.18198004223429,3,QLD,Queensland
476,11902166008,78.2339166975589,99.23193842571632,Very High,478,653,1394,385,24.68630748334519,84.70498440299994,78.34224598930481,0.0,60.99547451296376,43.51464435146444,10.460251046025103,78.66108786610879,82.63598326359832,2.5,0,23.923058074001467,84.91853258696523,93.33909818822806,60.99547451296377,99.79233293184367,58.33712889735414,1,NSW,New South Wales
477,12504171906,78.22970181795856,99.230321453981,Very High,502,788,1533,320,47.77747234978333,95.70833609875888,87.31343283582089,0.0,48.715122706941074,57.76892430278885,10.95617529880478,75.0996015936255,70.91633466135458,2.3,0,47.25149064771706,95.96661335465814,98.36117370228403,48.715122706941074,99.09124890974788,72.84998550784645,1,NSW,New South Wales
478,11902166006,78.22310729815713,99.22870448224566,Very High,344,588,1442,370,16.70978591294224,82.37787880799098,76.81159420289855,0.0,66.71739153721833,38.08139534883721,13.372093023255813,72.09302325581395,74.70930232558139,2.6,0,15.864575675896427,82.58196721311477,90.1637163358804,66.71739153721833,99.13776633301492,50.30019460891887,1,NSW,New South Wales
479,20604150626,78.17653695070905,99.22708751051032,Very High,728,518,823,150,10.034926589483216,74.5520010619234,72.13822894168467,0.0,65.60314651399915,34.89010989010989,10.027472527472527,45.74175824175824,46.97802197802198,1.9,0,9.12113044188516,74.7242769558843,84.39913859764361,65.60314651399915,86.51160858910994,92.558486191048,2,VIC,Victoria
480,40101100201,78.16646306978274,99.225470538775,Very High,453,459,2307,438,4.829086087575189,97.74507201168116,90.33078880407125,0.0,94.14983010308087,16.55629139072848,26.048565121412803,15.89403973509934,6.401766004415011,2.0,0,3.861798578779711,98.0116286818606,54.82127564043935,94.14983010308087,29.17223906632886,88.8973541468262,4,SA,South Australia
481,21205156811,78.15502566232396,99.22385356703964,Very High,384,688,1786,430,29.814533341957183,91.648138315524,83.38461538461537,0.0,62.785932919162654,46.61458333333333,16.927083333333336,73.17708333333334,70.05208333333334,2.8,0,29.103977783223066,91.88991070238572,96.39557990837208,62.785932919162654,98.8586617934128,34.117013788248926,2,VIC,Victoria
482,11703164514,78.15121293539568,99.22223659530432,Very High,644,850,1819,680,57.91265118685725,98.95798765514036,93.37016574585635,0.0,41.73866380099924,57.14285714285714,25.77639751552795,78.1055900621118,74.84472049689441,2.0,100,57.49081107571673,99.22947487671595,99.26747540929084,41.73866380099924,99.51655106533208,88.8973541468262,1,NSW,New South Wales
483,20702115755,78.14664248350431,99.22061962356898,Very High,408,781,1304,450,46.505724079943086,93.97607353819606,85.44303797468355,0.0,48.2606342417701,46.07843137254902,5.147058823529411,71.56862745098039,75.24509803921569,2.0,100,45.96667483459937,94.22730907636948,93.26925475392665,48.2606342417701,99.14275034265066,88.8973541468262,2,VIC,Victoria
484,11902136242,78.14399933398286,99.21900265183363,Very High,243,581,1264,340,15.979723174438911,80.4630981615451,75.64766839378238,0.0,65.53239155207802,33.744855967078195,9.876543209876544,51.85185185185185,71.19341563786008,2.2,0,15.127011353426449,80.65940290550448,82.55826522212708,65.53239155207802,95.7162437180712,78.9756117759099,1,NSW,New South Wales
485,11901157134,78.13451494597994,99.21738568009832,Very High,274,517,1137,400,9.959737403790182,89.45958054025354,81.66666666666667,0.0,80.64728768298284,35.03649635036496,4.744525547445255,62.40875912408759,82.84671532846716,3.1,100,9.045168667810175,89.69245635079301,80.2900165462422,80.64728768298284,99.02977945757362,14.786137219990888,1,NSW,New South Wales
486,20703116150,78.12618412382733,99.21576870836296,Very High,315,764,1542,401,43.2362072310976,94.70116811574964,86.23188405797102,0.0,52.29178834061408,42.22222222222222,13.015873015873018,58.730158730158735,55.23809523809524,2.2,0,42.6635628522421,94.95535119285618,93.32246879910868,52.29178834061409,93.5257714831582,78.9756117759099,2,VIC,Victoria
487,60105103123,78.1184889020606,99.21415173662764,Very High,330,717,1968,295,34.62906668391437,97.25973982876484,89.47368421052632,0.0,63.55634190006101,50.90909090909091,12.727272727272728,49.3939393939394,40.909090909090914,2.8,0,33.967981703830766,97.52432360389176,97.1098121710499,63.55634190006101,85.5596627486813,34.117013788248926,6,TAS,Tasmania
488,30909154140,78.09776846468203,99.21253476489233,Very High,439,704,1353,420,32.38875234460902,84.82030264817149,78.42639593908629,0.0,53.32967205178696,47.83599088838269,12.072892938496585,56.49202733485193,40.09111617312072,2.0,100,31.70464755370416,85.03431960549112,95.9715304858276,53.32967205178697,87.94617269593388,88.8973541468262,3,QLD,Queensland
489,10704154910,78.0891065136645,99.21091779315697,Very High,561,603,1370,350,18.41245715024901,85.41431605495453,78.82882882882883,0.0,68.04600539919618,34.40285204991088,17.647058823529413,43.672014260249554,43.49376114081996,2.5,0,17.584742301723434,85.63074770091961,88.6379698841763,68.04600539919618,84.35187108028408,58.33712889735414,1,NSW,New South Wales
490,11902165925,78.08326503714304,99.20930082142164,Very High,368,601,1267,360,18.188506564905246,83.9193270060397,77.85234899328859,0.0,66.77119089471131,35.869565217391305,14.673913043478262,69.02173913043478,77.17391304347827,2.6,0,17.358490566037737,84.12968146074904,88.61302580049724,66.77119089471131,99.10620093865516,50.30019460891887,1,NSW,New South Wales
491,30403109611,78.05713575158892,99.20768384968632,Very High,376,628,1942,390,21.58495569497445,97.9624344594146,90.74626865671642,0.0,77.44003562505407,24.20212765957447,20.74468085106383,40.95744680851064,30.319148936170212,2.6,0,20.789839091725888,98.22987471677996,73.87356675452529,77.44003562505407,77.2023092577979,50.30019460891887,3,QLD,Queensland
492,20703116303,78.05294939915852,99.20606687795096,Very High,466,641,1455,456,23.34422094301792,85.48151589566602,78.86977886977887,0.0,63.13103946528878,38.412017167381975,10.944206008583691,74.89270386266095,75.7510729613734,2.5,100,22.56718124642653,85.69822071171531,89.31644896024746,63.13103946528877,99.39527349752876,58.33712889735414,2,VIC,Victoria
493,21104127125,78.00077804970026,99.20444990621564,Very High,237,710,1292,270,33.39531724985447,93.96031061259708,85.43046357615894,0.0,61.489926899451774,41.35021097046413,13.924050632911392,66.24472573839662,77.21518987341773,2.7,0,32.72155517438536,94.21148207383712,92.99320689454474,61.489926899451774,98.8785978319558,42.11419816984802,2,VIC,Victoria
494,30501110712,77.99699015725014,99.2028329344803,Very High,225,704,1452,300,32.38875234460902,91.95012278489412,83.60655737704919,0.0,60.48847519719548,39.55555555555556,12.0,42.22222222222222,34.66666666666667,2.3,0,31.70464755370416,92.19312275089963,90.8954094571336,60.48847519719548,79.8820451052872,72.84998550784645,3,QLD,Queensland
495,12501158237,77.98787519960071,99.20121596274495,Very High,551,680,2008,500,28.54844447319061,93.5181190681622,85.0,0.0,65.94261347980614,47.54990925589836,22.686025408348456,82.57713248638838,87.65880217785845,3.1,0,27.82487952299273,93.76749300279889,97.4814790178683,65.94261347980614,99.93853054782574,14.786137219990888,1,NSW,New South Wales
