SA1_CODE_2021,SA2_CODE,SA3_CODE,total_commuters,total_car,total_public_transit,total_active_transport,car_dependency_ratio,public_transit_ratio,active_transport_ratio,total_population,sa2_employment,sa2_employment_density,sa3_employment,sa3_employment_density,car_dependency_score,commuter_volume_score,employment_proximity_score,transit_gap_score,tod_score,commute_pain_score,state,tod_category,car_dep_category,transit_category,investment_priority
21103145101,211031451,21103,631,553,55,5,0.8763866877971473,0.0871632329635499,0.0079239302694136,2048,6748,0.4772614753518636,58759,0.5128252122989378,87.63866877971473,99.9191514132333,63.96578487808033,79.99979907625307,85.82434981909725,5.651720816106517,VIC,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 1
21103145113,211031451,21103,271,256,8,4,0.9446494464944648,0.029520295202952,0.014760147601476,847,6748,0.4772614753518636,58759,0.5128252122989378,94.4649446494465,96.84043722915725,63.96578487808033,91.67631159706433,88.79889716384827,5.295517819084042,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 1
21103145201,211031452,21103,215,191,9,5,0.8883720930232558,0.041860465116279,0.0232558139534883,670,2485,0.5073499387505104,58759,0.5128252122989378,88.83720930232558,90.62479787853307,74.57433219067332,85.118442401298,86.14903376275463,4.775247329617096,VIC,Extreme (85-100),Very High (80-90%),Very Low (<5%),Priority 1
21104127012,211041270,21104,222,178,35,9,0.8018018018018018,0.1576576576576576,0.0405405405405405,691,8907,0.5303364096457279,30676,0.4874235322157781,80.18018018018019,91.8359097082983,71.6965267447125,67.53916078240402,80.71606641174448,4.335480069008564,VIC,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
21105127505,211051275,21105,203,195,0,0,0.9605911330049262,0.0,0.0,618,6134,0.5207572799049155,79479,0.5119222445509353,96.0591133004926,88.20823362007633,77.97644072181618,96.0591133004926,90.08731488063243,5.108538910342967,VIC,Extreme (85-100),Extreme (>90%),,Priority 2
21105127515,211051275,21105,213,208,5,0,0.976525821596244,0.0234741784037558,0.0,626,6134,0.5207572799049155,79479,0.5119222445509353,97.65258215962442,90.2690640967596,77.97644072181618,95.36026802442196,91.27306703968308,5.2400141367349535,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21105127516,211051275,21105,518,489,20,3,0.944015444015444,0.0386100386100386,0.0057915057915057,1619,6134,0.5207572799049155,79479,0.5119222445509353,94.4015444015444,99.8528555720846,77.97644072181618,90.75669712735348,92.38743228934172,5.901893820208725,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21105127525,211051275,21105,263,221,31,8,0.8403041825095057,0.11787072243346,0.0304182509505703,703,6134,0.5207572799049155,79479,0.5119222445509353,84.03041825095056,96.31087898583532,77.97644072181618,74.12569214532522,85.51328835502659,4.685493352833976,VIC,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
21105127610,211051276,21105,235,214,0,17,0.9106382978723404,0.0,0.0723404255319148,816,6717,0.477568432278706,79479,0.5119222445509353,91.06382978723404,93.6630877692258,63.484331543884615,91.06382978723404,86.32770753316167,4.975574494789279,VIC,Extreme (85-100),Extreme (>90%),,Priority 1
21105127627,211051276,21105,237,221,7,4,0.9324894514767932,0.0295358649789029,0.0168776371308016,685,6717,0.477568432278706,79479,0.5119222445509353,93.24894514767934,93.89512321324624,63.484331543884615,90.49475689437236,87.21445702125976,5.102834678824456,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 1
21105127702,211051277,21105,261,235,17,3,0.9003831417624522,0.0651340996168582,0.0114942528735632,685,4910,0.4951593384429205,79479,0.5119222445509353,90.03831417624522,96.16858547312592,69.42387297070047,84.17374965135568,87.16805087171153,5.013643518712099,VIC,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 1
21105127713,211051277,21105,220,199,7,6,0.9045454545454544,0.0318181818181818,0.0272727272727272,674,4910,0.4951593384429205,79479,0.5119222445509353,90.45454545454544,91.51494081883448,69.42387297070047,87.57644628099173,86.2787196497078,4.882883534554694,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 1
21105127714,211051277,21105,249,218,10,12,0.8755020080321285,0.0401606425702811,0.0481927710843373,614,4910,0.4951593384429205,79479,0.5119222445509353,87.55020080321285,95.17899877110148,69.42387297070047,84.03412848179867,85.86196739493555,4.834050120859316,VIC,Extreme (85-100),Very High (80-90%),Very Low (<5%),Priority 1
21105127716,211051277,21105,228,219,4,5,0.9605263157894736,0.0175438596491228,0.0219298245614035,678,4910,0.4951593384429205,79479,0.5119222445509353,96.05263157894736,92.74222236595304,69.42387297070047,94.3674976915974,89.56524370466471,5.219232977098152,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 1
21105127822,211051278,21105,208,189,14,0,0.908653846153846,0.0673076923076923,0.0,624,10146,0.5176794734425226,79479,0.5119222445509353,90.8653846153846,89.30615742836815,77.13884936291313,84.74944526627219,87.04071547387414,4.854332565487256,VIC,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 2
21105127829,211051278,21105,247,227,11,5,0.9190283400809716,0.0445344129554655,0.020242914979757,704,10146,0.5176794734425226,79479,0.5119222445509353,91.90283400809716,94.98091973352308,77.13884936291313,87.80999524660297,89.46417892053871,5.066997268742717,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21105127830,211051278,21105,260,227,19,9,0.8730769230769231,0.073076923076923,0.0346153846153846,714,10146,0.5176794734425226,79479,0.5119222445509353,87.3076923076923,96.0982472026389,77.13884936291313,80.92751479289942,87.27307243574117,4.8582543556240445,VIC,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
21105127831,211051278,21105,223,207,6,0,0.9282511210762332,0.0269058295964125,0.0,695,10146,0.5176794734425226,79479,0.5119222445509353,92.82511210762333,91.99194748075804,77.13884936291313,90.32757545898772,89.18815650575814,5.023366514502212,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21105127834,211051278,21105,201,184,12,0,0.9154228855721394,0.0597014925373134,0.0,549,10146,0.5176794734425226,79479,0.5119222445509353,91.54228855721394,87.75629002005046,77.13884936291313,86.07707730006683,86.97928003149002,4.859309732944387,VIC,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 2
21105127846,211051278,21105,241,228,8,5,0.946058091286307,0.0331950207468879,0.0207468879668049,740,10146,0.5176794734425226,79479,0.5119222445509353,94.6058091286307,94.3567686436841,77.13884936291313,91.46536733182968,90.72366085032311,5.192853948397198,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21105128101,211051281,21105,358,281,62,11,0.7849162011173184,0.1731843575418994,0.0307262569832402,916,11999,0.5184049079754601,79479,0.5119222445509353,78.49162011173185,99.23517236918698,77.42828730353793,64.89809931025873,83.1426671471823,4.617915059120688,VIC,Very High (75-85),High (70-80%),Moderate (10-20%),Priority 1
21105128109,211051281,21105,218,207,7,0,0.9495412844036696,0.0321100917431192,0.0,618,11999,0.5184049079754601,79479,0.5119222445509353,94.95412844036696,91.151930664252,77.42828730353793,91.90514266475886,90.00340230260586,5.117146092073466,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21105128110,211051281,21105,242,225,17,0,0.9297520661157024,0.0702479338842975,0.0,683,11999,0.5184049079754601,79479,0.5119222445509353,92.97520661157024,94.45782937714247,77.42828730353793,86.44389044464175,89.65747796294261,5.1071852262463775,VIC,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 2
21105128113,211051281,21105,268,261,3,0,0.9738805970149254,0.0111940298507462,0.0,802,11999,0.5184049079754601,79479,0.5119222445509353,97.38805970149254,96.65286850785849,77.42828730353793,96.29789485408776,93.06653137907092,5.448580858492836,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21105128115,211051281,21105,201,198,3,0,0.9850746268656716,0.0149253731343283,0.0,532,11999,0.5184049079754601,79479,0.5119222445509353,98.50746268656717,87.75629002005046,77.42828730353793,97.0372020494542,90.91924974629502,5.2290398213205895,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21105128117,211051281,21105,207,187,15,0,0.9033816425120772,0.072463768115942,0.0,590,11999,0.5184049079754601,79479,0.5119222445509353,90.33816425120771,89.09271715930406,77.42828730353793,83.79192046488834,86.72793035547073,4.821833917411335,VIC,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 2
21105128118,211051281,21105,213,210,3,0,0.9859154929577464,0.0140845070422535,0.0,574,11999,0.5184049079754601,79479,0.5119222445509353,98.59154929577466,90.2690640967596,77.42828730353793,97.20293592541162,91.7232900005865,5.290398888049713,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21105128127,211051281,21105,209,199,4,6,0.9521531100478468,0.0191387559808612,0.0287081339712918,564,11999,0.5184049079754601,79479,0.5119222445509353,95.21531100478468,89.51151283875558,77.42828730353793,93.3930084018223,89.76453655443036,5.091265065132901,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21105128132,211051281,21105,221,211,10,0,0.9547511312217196,0.0452488687782805,0.0,653,11999,0.5184049079754601,79479,0.5119222445509353,95.47511312217196,91.67825496410322,77.42828730353793,91.1549722569153,90.29467642449886,5.158212341968556,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21105128145,211051281,21105,214,205,9,0,0.9579439252336448,0.0420560747663551,0.0,700,11999,0.5184049079754601,79479,0.5119222445509353,95.7943925233645,90.44612250177867,77.42828730353793,91.76565638920432,90.11381685950742,5.144770073673696,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21105128311,211051283,21105,203,196,3,0,0.9655172413793104,0.0147783251231527,0.0,502,5292,0.5400551076640474,79479,0.5119222445509353,96.55172413793105,88.20823362007633,82.55934286268676,95.12485136741977,91.10751345047464,5.134736545780623,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21105128420,211051284,21105,225,205,16,4,0.9111111111111112,0.0711111111111111,0.0177777777777777,703,5392,0.5514984146466196,79479,0.5119222445509353,91.11111111111111,92.2967466528685,84.07970053683462,84.63209876543209,89.41261842421513,4.938709666003638,VIC,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 2
21105128524,211051285,21105,218,200,0,8,0.9174311926605504,0.0,0.036697247706422,549,4334,0.5484687420906099,79479,0.5119222445509353,91.74311926605505,91.151930664252,83.74458314468663,91.74311926605505,89.96605546124044,4.944102504418808,VIC,Extreme (85-100),Extreme (>90%),,Priority 2
21201128953,212011289,21201,218,198,7,8,0.908256880733945,0.0321100917431192,0.036697247706422,707,9597,0.5150539365641603,58786,0.4967467171418431,90.82568807339447,91.151930664252,70.82538322230127,87.90926689672585,86.63185776276623,4.89466147937462,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21201154609,212011546,21201,307,278,18,4,0.9055374592833876,0.0586319218241042,0.013029315960912,895,12745,0.5393111035883548,58786,0.4967467171418431,90.55374592833876,98.29894573442856,76.6824590906151,85.2444057761886,89.57211448740597,5.188819998914181,VIC,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 2
21201154610,212011546,21201,233,222,7,0,0.9527896995708156,0.0300429184549356,0.0,706,12745,0.5393111035883548,58786,0.4967467171418431,95.27896995708154,93.383351659013,76.6824590906151,92.41651163219068,90.7047364618786,5.197773766563991,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21201154615,212011546,21201,250,213,31,6,0.852,0.124,0.024,639,12745,0.5393111035883548,58786,0.4967467171418431,85.2,95.28976133497189,76.6824590906151,74.6352,85.4669402186146,4.70768590414028,VIC,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
21201154624,212011546,21201,214,210,4,0,0.9813084112149532,0.0186915887850467,0.0,592,12745,0.5393111035883548,58786,0.4967467171418431,98.13084112149532,90.44612250177867,76.6824590906151,96.2966197921216,91.35232699646691,5.270252270592566,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21201154627,212011546,21201,243,232,5,0,0.9547325102880658,0.0205761316872428,0.0,694,12745,0.5393111035883548,58786,0.4967467171418431,95.4732510288066,94.5677834551452,76.6824590906151,93.50878084302867,91.24700535049207,5.2483252192099705,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21201154631,212011546,21201,241,228,6,7,0.946058091286307,0.0248962655601659,0.0290456431535269,667,12745,0.5393111035883548,58786,0.4967467171418431,94.6058091286307,94.3567686436841,76.6824590906151,92.25047778102994,90.71089384078353,5.192853948397198,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21201154633,212011546,21201,212,209,3,0,0.9858490566037736,0.0141509433962264,0.0,657,12745,0.5393111035883548,58786,0.4967467171418431,98.58490566037736,90.09119720587285,76.6824590906151,97.18983624065504,91.51679686810132,5.285424823741839,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21201154637,212011546,21201,203,193,5,0,0.9507389162561576,0.0246305418719211,0.0,595,12745,0.5393111035883548,58786,0.4967467171418431,95.07389162561576,88.20823362007633,76.6824590906151,92.73217015700452,89.10173557009267,5.0561436394676535,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21201154639,212011546,21201,207,191,8,4,0.9227053140096618,0.038647342995169,0.0193236714975845,505,12745,0.5393111035883548,58786,0.4967467171418431,92.27053140096618,89.09271715930406,76.6824590906151,88.70452052556654,87.84297157885737,4.924974749869332,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21201154642,212011546,21201,264,241,12,4,0.9128787878787878,0.0454545454545454,0.0151515151515151,704,12745,0.5393111035883548,58786,0.4967467171418431,91.28787878787878,96.38687665739604,76.6824590906151,87.13842975206612,89.48154930569997,5.093617000237423,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21201154646,212011546,21201,211,186,14,5,0.8815165876777251,0.0663507109004739,0.0236966824644549,526,12745,0.5393111035883548,58786,0.4967467171418431,88.15165876777252,89.90120302697109,76.6824590906151,82.30273354147481,85.79778958747085,4.72191965445021,VIC,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
21201154647,212011546,21201,230,222,4,0,0.9652173913043478,0.017391304347826,0.0,637,12745,0.5393111035883548,58786,0.4967467171418431,96.52173913043478,93.04702153806352,76.6824590906151,94.84310018903592,91.34360395061958,5.253116224938426,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
21201154650,212011546,21201,331,296,25,6,0.8942598187311178,0.0755287009063444,0.0181268882175226,919,12745,0.5393111035883548,58786,0.4967467171418431,89.42598187311178,98.85114158204514,76.6824590906151,82.67175363496135,89.02940240547741,5.191298945012932,VIC,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
21201154725,212011547,21201,257,248,5,4,0.9649805447470816,0.0194552529182879,0.0155642023346303,646,4885,0.4950344548034049,58786,0.4967467171418431,96.49805447470816,95.87106267382444,63.63875234460902,94.62066041878,89.55035710283043,5.358497965216191,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 1
21201154804,212011548,21201,214,198,0,8,0.9252336448598132,0.0,0.0373831775700934,551,5103,0.506803058893634,58786,0.4967467171418431,92.5233644859813,90.44612250177867,68.08744583144687,92.5233644859813,87.01300815981362,4.969094997987276,VIC,Extreme (85-100),Extreme (>90%),,Priority 1
21201154806,212011548,21201,264,259,5,0,0.981060606060606,0.0189393939393939,0.0,660,5103,0.506803058893634,58786,0.4967467171418431,98.1060606060606,96.38687665739604,68.08744583144687,96.24799127640036,91.40077553357249,5.474053124736483,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 1
21201154809,212011548,21201,212,204,8,0,0.9622641509433962,0.0377358490566037,0.0,583,5103,0.506803058893634,58786,0.4967467171418431,96.22641509433964,90.09119720587285,68.08744583144687,92.59522961908152,88.39493732769523,5.158979253795862,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 1
21201154816,212011548,21201,270,261,6,0,0.9666666666666668,0.0222222222222222,0.0,706,5103,0.506803058893634,58786,0.4967467171418431,96.66666666666669,96.7773753314792,68.08744583144687,94.51851851851852,90.76922028425166,5.4153815268503775,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 1
21201154911,212011549,21201,218,210,8,0,0.963302752293578,0.036697247706422,0.0,606,7334,0.4749692377436694,58786,0.4967467171418431,96.3302752293578,91.151930664252,56.81634435030075,92.79521925763824,86.52048008684271,5.1913076296397485,VIC,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 1
21201154923,212011549,21201,249,225,16,4,0.9036144578313252,0.0642570281124498,0.0160642570281124,657,7334,0.4749692377436694,58786,0.4967467171418431,90.36144578313254,95.17899877110148,56.81634435030075,84.55508782116418,84.51705559676003,4.989271913730946,VIC,Very High (75-85),Extreme (>90%),Low (5-10%),Priority 1
21201155002,212011550,21201,243,218,12,3,0.897119341563786,0.0493827160493827,0.0123456790123456,578,3781,0.5055488701698088,58786,0.4967467171418431,89.7119341563786,94.5677834551452,67.60316279671432,85.28171518569324,86.3039127770072,4.931615938740404,VIC,Extreme (85-100),Very High (80-90%),Very Low (<5%),Priority 1
21201155004,212011550,21201,241,215,21,5,0.8921161825726142,0.0871369294605809,0.0207468879668049,611,3781,0.5055488701698088,58786,0.4967467171418431,89.21161825726142,94.3567686436841,67.60316279671432,81.43799177011415,85.65610963236408,4.8967701706377085,VIC,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 1
